OrderId,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
2655,2/3/10,240005, $290.40 ,V8BYD,4,2/4/10
2274,1/8/10,240327, $89.30 ,H7XBU,4,1/11/10
2978,2/22/10,240334, $41.56 ,RMT79,4,2/23/10
2273,1/8/10,241434, $87.41 ,3T9TC,18,1/11/10
2429,1/21/10,241489, $21.98 ,DRMWA,13,1/21/10
2507,1/26/10,241489, $19.79 ,MBXM4,11,1/27/10
2632,2/2/10,241489, $18.08 ,BHVGW,4,2/5/10
2689,2/5/10,241489, $20.40 ,6UD35,4,2/5/10
2803,2/12/10,241489, $21.42 ,LDFHW,5,2/12/10
3014,2/24/10,241489, $23.93 ,9CFAY,11,2/24/10
2275,1/8/10,241688, $95.54 ,55W5T,18,1/11/10
2708,2/7/10,241688, $81.14 ,GL8HW,18,2/8/10
2276,1/9/10,243684, $88.41 ,ZWR5V,15,1/11/10
2519,1/27/10,243684, $134.59 ,DXML2,6,1/28/10
2277,1/9/10,243875, $90.33 ,UMMC2,18,1/11/10
2458,1/24/10,243875, $49.99 ,ZU7C7,18,1/25/10
2599,2/1/10,243875, $181.09 ,NZ5VC,3,2/2/10
2712,2/7/10,243875, $113.61 ,WH67G,18,2/8/10
2820,2/14/10,243875, $136.59 ,SFMFP,18,2/15/10
2972,2/22/10,243875, $158.80 ,YCGSY,3,2/23/10
3115,3/2/10,243875, $147.85 ,8R2KF,9,3/3/10
2279,1/10/10,244285, $26.21 ,6UHVD,3,1/19/10
2282,1/10/10,244383, $63.04 ,RVXSE,18,1/11/10
2525,1/28/10,244383, $86.67 ,8VSR8,6,1/28/10
2640,2/3/10,244383, $64.90 ,82CNH,6,2/4/10
2954,2/22/10,244383, $57.21 ,2V3YL,18,2/22/10
3210,3/8/10,244383, $37.52 ,M4E29,18,3/8/10
2281,1/10/10,244425, $20.59 ,JJZL9,4,1/11/10
2286,1/10/10,246164, $82.97 ,ZSEPN,3,1/12/10
2397,1/18/10,246164, $45.00 ,Q4G89,3,1/19/10
2607,2/1/10,246164, $193.78 ,ZDAUB,3,2/2/10
2290,1/11/10,246330, $86.09 ,WYG2T,18,1/11/10
2653,2/3/10,246330, $52.60 ,YDPR9,7,2/4/10
2986,2/22/10,246330, $41.77 ,U8H2K,7,2/23/10
3213,3/8/10,246330, $58.58 ,9U62T,18,3/8/10
2300,1/11/10,246769, $27.75 ,Z53UW,18,1/11/10
2298,1/11/10,246791, $45.61 ,3LXZ5,15,1/11/10
2484,1/25/10,246791, $33.25 ,LYDWV,3,1/26/10
2606,2/1/10,246791, $61.28 ,97LRA,3,2/2/10
2727,2/8/10,246791, $58.52 ,4F2X3,9,2/10/10
2952,2/22/10,246791, $72.47 ,S4Y46,15,2/22/10
3228,3/8/10,246791, $30.24 ,BPGRZ,3,3/9/10
2355,1/14/10,247885, $54.50 ,MYJ5X,4,1/15/10
2396,1/18/10,247885, $39.70 ,CYC98,7,1/19/10
2467,1/25/10,247885, $94.26 ,2PDZ4,4,1/25/10
2610,2/1/10,247885, $49.37 ,AE7RM,4,2/2/10
2732,2/8/10,247885, $51.94 ,YT3DV,4,2/9/10
2960,2/22/10,247885, $77.41 ,JZDHK,4,2/22/10
3088,3/1/10,247885, $85.50 ,VNMWV,4,3/1/10
2306,1/11/10,248283, $21.06 ,MKQ7Y,3,1/12/10
2308,1/11/10,248349, $14.39 ,UWYBJ,3,1/12/10
2323,1/12/10,249357, $32.92 ,ZBUE3,7,1/12/10
2811,2/12/10,251887, $105.25 ,4L7ND,5,2/12/10
2812,2/12/10,251887, $7.93 ,B8RDY,5,2/12/10
2328,1/12/10,251957, $49.33 ,J55EG,7,1/14/10
2377,1/17/10,251957, $38.76 ,9CUV5,12,1/20/10
2506,1/26/10,251957, $52.08 ,NZ2NH,7,2/2/10
3183,3/5/10,251957, $81.56 ,MEU85,7,3/9/10
2329,1/12/10,252159, $78.19 ,VLPVS,12,1/13/10
2647,2/3/10,252159, $78.81 ,UGTDF,12,2/3/10
2339,1/13/10,252654, $29.60 ,HEY64,4,1/14/10
2436,1/21/10,252654, $47.69 ,AK4SV,4,1/21/10
2536,1/28/10,252654, $51.94 ,5WQXF,4,1/29/10
2668,2/4/10,252654, $50.47 ,MKD2D,4,2/4/10
2824,2/14/10,252654, $47.23 ,SY6KT,4,2/16/10
2906,2/18/10,252654, $53.58 ,PYSR7,4,2/19/10
3031,2/25/10,252654, $41.99 ,FXW3E,4,2/26/10
2341,1/13/10,254235, $155.24 ,PV59S,3,1/19/10
2482,1/25/10,254235, $165.84 ,BSBHM,3,1/26/10
2601,2/1/10,254235, $186.79 ,CDMPL,3,2/2/10
2617,2/2/10,254235, $25.05 ,GAGBL,3,2/2/10
2726,2/8/10,254235, $139.11 ,QGGMG,3,2/9/10
2988,2/22/10,254235, $85.21 ,D32C4,3,2/23/10
3105,3/2/10,254235, $182.10 ,W5PW5,3,3/2/10
3234,3/9/10,254235, $230.81 ,83YZL,3,3/9/10
2359,1/15/10,256071, $213.93 ,F9NND,4,1/18/10
2471,1/25/10,256071, $170.69 ,3TCRA,4,1/25/10
2619,2/2/10,256071, $214.36 ,45BXF,4,2/2/10
2865,2/16/10,256071, $108.06 ,ZSYVQ,4,2/17/10
3005,2/24/10,256071, $276.62 ,P8WH8,4,2/24/10
3171,3/5/10,256071, $268.41 ,7XZBC,4,3/5/10
2360,1/15/10,257659, $11.25 ,BAP46,4,1/15/10
2427,1/20/10,258710, $85.89 ,7ZXUY,4,1/21/10
2658,2/3/10,258710, $83.10 ,48UWF,4,2/4/10
2799,2/11/10,258710, $69.10 ,VJ457,4,2/12/10
2934,2/19/10,258710, $53.61 ,EN4EX,4,2/19/10
3120,3/2/10,258710, $69.85 ,ASRLD,4,3/3/10
2367,1/16/10,258846, $9.19 ,R5WP9,4,1/18/10
2372,1/17/10,262545, $22.03 ,V8QMY,15,1/18/10
2374,1/17/10,264483, $7.69 ,2N724,4,1/22/10
2535,1/28/10,264483, $37.60 ,LBPQS,19,1/29/10
2791,2/11/10,264483, $26.71 ,B8HNJ,19,2/12/10
2925,2/19/10,264483, $13.19 ,QFCNM,19,2/19/10
3029,2/25/10,264483, $8.64 ,EP2DY,19,2/26/10
3136,3/3/10,264483, $5.63 ,95795,19,3/5/10
2703,2/6/10,264509, $49.73 ,6WWFP,4,2/8/10
2385,1/18/10,265294, $10.84 ,DDWMK,18,1/18/10
2951,2/21/10,265294, $30.17 ,2VUFQ,18,2/22/10
2391,1/18/10,267734, $15.62 ,JB6TK,11,1/20/10
2823,2/14/10,267876, $48.97 ,6YHES,18,2/15/10
2970,2/22/10,267876, $39.92 ,4EX3W,18,2/22/10
3132,3/3/10,267876, $22.58 ,STM4D,9,3/3/10
2393,1/18/10,267958, $27.35 ,5FHXL,4,1/19/10
2399,1/18/10,268328, $25.19 ,ANKPN,5,1/22/10
2401,1/18/10,268484, $23.36 ,QWZGH,11,1/20/10
2412,1/19/10,270032, $128.21 ,5DWWF,11,1/20/10
2416,1/20/10,270032, $20.36 ,Z8D6C,11,1/20/10
2511,1/27/10,270032, $75.02 ,9QRZJ,11,1/27/10
2645,2/3/10,270032, $180.35 ,8NJTE,11,2/3/10
2603,2/1/10,273321, $19.23 ,7Z94C,3,2/2/10
2842,2/15/10,273321, $18.97 ,74ZFD,3,2/16/10
2974,2/22/10,273321, $33.40 ,S76RF,3,2/23/10
3071,2/28/10,273321, $34.08 ,ALT55,3,3/2/10
3230,3/8/10,273321, $43.66 ,EB26U,3,3/9/10
2430,1/21/10,274016, $34.35 ,RNNXD,19,1/22/10
2517,1/27/10,274016, $19.74 ,MS2LK,19,1/29/10
2665,2/4/10,274016, $47.16 ,BVVLV,19,2/5/10
2683,2/4/10,274016, $11.59 ,ME7N6,19,2/5/10
2786,2/11/10,274016, $29.79 ,Z232X,19,2/12/10
2905,2/18/10,274016, $29.33 ,4EYMP,19,2/19/10
3038,2/26/10,274016, $28.20 ,GCT6V,19,2/26/10
2577,1/31/10,274066, $20.04 ,2UW55,14,2/1/10
2705,2/7/10,274066, $17.79 ,VFPMP,14,2/8/10
2822,2/14/10,274066, $21.98 ,Q4JPQ,14,2/15/10
3079,3/1/10,274066, $5.85 ,SYX48,14,3/1/10
2443,1/22/10,274891, $20.64 ,BTQRS,19,1/22/10
2807,2/12/10,274891, $75.08 ,JNJB6,19,2/12/10
2449,1/22/10,275793, $128.83 ,SV37J,3,1/26/10
2733,2/8/10,275793, $103.71 ,FFPQB,3,2/9/10
3100,3/1/10,275793, $31.45 ,BYE9T,3,3/2/10
2476,1/25/10,276307, $13.37 ,F2PZL,15,1/25/10
2714,2/8/10,276307, $53.60 ,VMXQJ,15,2/8/10
2848,2/15/10,276307, $49.66 ,Y7NC9,15,2/15/10
3084,3/1/10,276307, $28.58 ,C32NB,15,3/1/10
3086,3/1/10,276307, $9.00 ,KYJ73,15,3/1/10
3214,3/8/10,276307, $9.08 ,UVCKF,15,3/8/10
2956,2/22/10,276878, $128.32 ,SSUS4,12,2/24/10
2957,2/22/10,276878, $5.01 ,T5UZ7,12,2/24/10
3124,3/3/10,276878, $92.75 ,5C57Y,12,3/3/10
2453,1/24/10,277827, $25.61 ,YGHMM,7,1/26/10
3102,3/1/10,277827, $2.03 ,4NGUE,7,3/2/10
2454,1/24/10,277861, $14.49 ,7R4HZ,18,1/25/10
2667,2/4/10,277861, $17.77 ,9BPZV,15,2/5/10
2855,2/15/10,277861, $10.97 ,P48BR,18,2/15/10
2958,2/22/10,277861, $5.51 ,SQPHW,18,2/22/10
2586,1/31/10,277987, $161.64 ,5SDHC,4,2/1/10
2891,2/17/10,277987, $45.88 ,A6W5D,9,2/17/10
2464,1/24/10,278112, $103.32 ,FM7A2,5,1/29/10
3046,2/26/10,278112, $96.80 ,3RLJ8,5,2/26/10
3097,3/1/10,281167, $36.42 ,2AATH,3,3/2/10
2488,1/25/10,281334, $27.05 ,AKHSA,9,1/27/10
2494,1/26/10,281788, $65.65 ,WQZUH,3,1/26/10
2608,2/1/10,281788, $72.84 ,HBV9S,3,2/2/10
2630,2/2/10,282299, $28.27 ,3NTNV,9,2/3/10
2766,2/10/10,282299, $41.27 ,CEL6U,9,2/10/10
2508,1/26/10,283017, $74.04 ,DVX63,4,2/15/10
2940,2/20/10,283017, $196.82 ,QVM86,3,2/23/10
3056,2/27/10,283017, $129.25 ,4Z4BY,3,3/2/10
2512,1/27/10,283168, $182.61 ,J5JZ2,9,1/27/10
2627,2/2/10,283168, $250.28 ,Z6HSZ,4,2/3/10
2739,2/8/10,283168, $169.23 ,JT8MJ,3,2/9/10
2862,2/16/10,283168, $188.71 ,9BN5A,3,2/16/10
2981,2/22/10,283168, $173.45 ,VMCQU,3,2/23/10
2515,1/27/10,283232, $20.04 ,AJH26,9,1/27/10
2759,2/10/10,283232, $41.64 ,BX3VF,9,2/10/10
2524,1/28/10,284054, $22.51 ,G99NS,4,1/28/10
2531,1/28/10,284206, $100.47 ,ST4NV,5,1/29/10
2670,2/4/10,284206, $82.60 ,KNDF5,5,2/5/10
2796,2/11/10,284206, $71.92 ,WSVGB,5,2/12/10
2912,2/18/10,284206, $63.09 ,3ENYR,5,2/19/10
2537,1/28/10,285531, $87.92 ,59TA2,4,1/29/10
2876,2/16/10,285533, $20.97 ,BK49A,4,2/17/10
2565,1/29/10,286258, $56.67 ,Z3DTW,4,1/29/10
2572,1/30/10,287135, $88.75 ,94GFH,4,2/1/10
3058,2/27/10,288545, $65.72 ,WAAZ9,18,3/1/10
3074,2/28/10,288545, $7.15 ,XH24T,18,3/1/10
2578,1/31/10,289425, $39.44 ,7GR4F,11,2/3/10
2591,1/31/10,292670, $37.78 ,AXANW,4,2/1/10
2738,2/8/10,292670, $41.10 ,FTL4N,4,2/9/10
2595,2/1/10,293300, $57.19 ,MUYEW,15,2/1/10
2899,2/17/10,293300, $96.64 ,ZJ4WB,4,2/18/10
2605,2/1/10,296448, $22.79 ,SEDWR,12,2/3/10
2609,2/1/10,297082, $77.09 ,SUDY6,7,2/4/10
3024,2/25/10,297082, $120.57 ,ULGDS,7,2/25/10
2621,2/2/10,299260, $690.98 ,GUWHA,3,2/2/10
2731,2/8/10,299260, $187.83 ,N576U,3,2/9/10
2908,2/18/10,302034, $6.79 ,CUKD5,7,2/18/10
2638,2/3/10,303090, $54.94 ,TBMNC,11,2/3/10
2646,2/3/10,303380, $175.95 ,9JGNW,11,2/3/10
2633,2/3/10,304082, $16.95 ,ERN9M,11,2/3/10
2635,2/3/10,304841, $2.92 ,YFGFL,6,2/4/10
3057,2/27/10,304841, $11.67 ,MY839,18,3/1/10
2704,2/6/10,305126, $107.73 ,Q25BQ,4,2/8/10
2648,2/3/10,305879, $76.56 ,2E3FU,4,2/4/10
2789,2/11/10,305879, $208.41 ,9VRYZ,5,2/12/10
2675,2/4/10,310896, $8.65 ,CMGTT,9,2/10/10
2878,2/16/10,310896, $13.65 ,E6QXT,9,2/17/10
3002,2/24/10,310896, $12.00 ,8KZMY,9,2/24/10
2679,2/4/10,311452, $106.49 ,95SY5,4,2/5/10
2691,2/5/10,311731, $4.90 ,7MAXZ,4,2/5/10
2686,2/4/10,312058, $52.94 ,QCV2Y,4,2/5/10
2700,2/5/10,312247, $6.70 ,NHSDH,5,2/5/10
2707,2/7/10,319091, $87.04 ,VZVPN,14,2/8/10
2710,2/7/10,319162, $20.71 ,Q4KW9,14,2/8/10
2846,2/15/10,319162, $8.25 ,UWSL5,14,2/15/10
2947,2/21/10,319162, $19.72 ,VVPLT,14,2/22/10
3067,2/28/10,319162, $6.94 ,W2XYV,14,3/1/10
2715,2/8/10,319350, $16.78 ,3VWQP,20,2/8/10
2723,2/8/10,319471, $14.18 ,YNUXH,20,2/8/10
2734,2/8/10,322554, $138.62 ,Y8JK2,4,2/9/10
2893,2/17/10,322554, $18.54 ,4NNHY,4,2/18/10
2740,2/9/10,325028, $52.00 ,WVZCZ,4,2/9/10
2869,2/16/10,325028, $63.91 ,LLBGH,3,2/16/10
3166,3/5/10,325028, $47.93 ,XBPRB,5,3/5/10
2743,2/9/10,325209, $35.88 ,USHM3,3,2/9/10
2748,2/9/10,326067, $22.06 ,AGZ6J,9,2/10/10
2751,2/9/10,326302, $5.86 ,8VFRG,9,2/10/10
2879,2/16/10,326302, $20.80 ,Q99H4,9,2/17/10
2877,2/16/10,326320, $56.73 ,P7YT7,9,2/17/10
2754,2/9/10,326416, $97.25 ,KAH27,5,2/12/10
2897,2/17/10,326416, $114.88 ,UT6LW,5,2/19/10
2752,2/9/10,326427, $30.60 ,DU5YJ,9,2/10/10
2753,2/9/10,326450, $46.15 ,R38AR,9,2/10/10
2756,2/10/10,326567, $29.72 ,MD7GT,11,2/10/10
2761,2/10/10,326605, $91.91 ,YADPV,9,2/10/10
2758,2/10/10,326664, $25.56 ,6ST37,4,2/10/10
2763,2/10/10,326822, $48.84 ,6VAKC,9,2/10/10
3126,3/3/10,326822, $46.22 ,X4M2S,9,3/3/10
2767,2/10/10,326850, $26.22 ,SEJGS,9,2/10/10
2880,2/17/10,326850, $5.52 ,KHHPP,9,2/17/10
2764,2/10/10,326853, $28.77 ,99587,12,2/10/10
2888,2/17/10,326853, $9.12 ,9FCCK,12,2/17/10
3008,2/24/10,326853, $19.95 ,3FH3Z,12,2/24/10
3134,3/3/10,326853, $51.71 ,PZ8LX,12,3/10/10
2773,2/10/10,327712, $50.21 ,X7GQM,6,2/11/10
2894,2/17/10,327712, $38.79 ,TT5KG,15,2/19/10
2936,2/19/10,327791, $33.02 ,GKNBF,9,2/24/10
3118,3/2/10,327791, $35.47 ,TJNG8,9,3/10/10
2787,2/11/10,328919, $40.22 ,CMYZW,4,2/12/10
2790,2/11/10,330280, $51.24 ,5VRHJ,15,2/12/10
2910,2/18/10,333236, $46.51 ,F3QYV,15,2/22/10
3078,2/28/10,333236, $30.20 ,EHXSD,15,3/1/10
2818,2/13/10,336236, $183.55 ,DCKMC,5,2/19/10
2821,2/14/10,339282, $49.85 ,KYJMV,15,2/15/10
2826,2/14/10,340060, $7.34 ,2L8SC,14,2/15/10
2827,2/14/10,340188, $23.96 ,A8MSS,14,2/15/10
2829,2/14/10,340188, $23.96 ,DRPA3,14,2/15/10
2828,2/14/10,340195, $81.01 ,K5UV2,7,2/16/10
2840,2/15/10,341576, $15.65 ,HZUFB,14,2/15/10
2962,2/22/10,342064, $57.30 ,EC8BU,4,2/22/10
2854,2/15/10,342222, $5.62 ,Z9KXC,14,2/15/10
2856,2/15/10,343412, $6.66 ,SHAFT,4,2/16/10
2867,2/16/10,345520, $27.55 ,ZXLTA,7,2/18/10
3025,2/25/10,345520, $22.44 ,JASAA,7,2/25/10
3144,3/4/10,345520, $45.69 ,QL5F5,7,3/4/10
2874,2/16/10,347125, $51.89 ,PW9NC,7,2/18/10
2875,2/16/10,347521, $21.99 ,XVD8B,4,2/17/10
2892,2/17/10,348555, $7.35 ,D9YZ7,12,2/17/10
2896,2/17/10,350475, $31.60 ,LD9WC,5,2/19/10
2996,2/23/10,350475, $91.08 ,QWSJ4,9,2/24/10
3152,3/4/10,350475, $63.21 ,2LUH6,5,3/5/10
2930,2/19/10,354474, $51.29 ,6PXZX,5,2/19/10
3121,3/2/10,354474, $62.43 ,NTL83,5,3/5/10
2935,2/19/10,356329, $162.62 ,WWZ8K,18,2/22/10
3154,3/4/10,356329, $41.54 ,354BV,15,3/5/10
2941,2/20/10,360816, $103.46 ,BXYEW,7,2/23/10
3203,3/7/10,360816, $76.05 ,TSS6Z,7,3/9/10
2943,2/21/10,363819, $2.93 ,FAXJS,16,2/22/10
2955,2/22/10,365257, $15.72 ,U6J6E,14,2/22/10
2968,2/22/10,365784, $17.31 ,AFSSW,4,2/22/10
3092,3/1/10,366448, $27.16 ,3PSBD,18,3/1/10
3198,3/7/10,366448, $29.81 ,ADV3P,18,3/8/10
2993,2/23/10,369133, $41.22 ,ZZHV9,3,2/23/10
3094,3/1/10,369133, $17.79 ,SAPNJ,7,3/4/10
2998,2/23/10,370402, $40.22 ,TMBH4,4,2/24/10
3119,3/2/10,370402, $37.36 ,ZLBJ5,9,3/3/10
2999,2/23/10,370571, $40.93 ,3MTDA,5,2/26/10
3000,2/23/10,370758, $37.25 ,GQF9K,4,2/24/10
3001,2/24/10,370990, $22.95 ,NFCCV,9,2/24/10
3013,2/24/10,371554, $55.15 ,WA2KV,11,2/24/10
3060,2/27/10,372652, $35.77 ,XNQHH,3,3/2/10
3028,2/25/10,374957, $112.09 ,EV2E3,5,2/26/10
3104,3/2/10,375224, $61.95 ,QZAG9,4,3/4/10
3196,3/7/10,375224, $77.76 ,KQQWQ,4,3/10/10
3032,2/25/10,375272, $74.85 ,FU99U,3,3/2/10
3035,2/25/10,375446, $13.30 ,8S34Z,9,3/3/10
3042,2/26/10,375939, $23.74 ,TJMU4,4,2/26/10
3052,2/26/10,376775, $57.43 ,6CTBJ,9,3/3/10
3227,3/8/10,376775, $43.70 ,Q53K9,9,3/10/10
3053,2/26/10,376959, $99.32 ,YPBDJ,4,3/1/10
3054,2/26/10,377434, $43.57 ,HW68T,4,3/1/10
3059,2/27/10,378828, $88.69 ,95B8M,4,3/2/10
3061,2/27/10,379370, $53.51 ,3F77U,15,3/1/10
3062,2/28/10,380119, $85.89 ,SNK4L,15,3/1/10
3224,3/8/10,380119, $56.71 ,ZRWZB,15,3/8/10
3069,2/28/10,382629, $46.45 ,K4M4E,15,3/1/10
3195,3/7/10,382629, $81.15 ,H62FY,18,3/8/10
3070,2/28/10,382783, $60.19 ,VQKNA,18,3/1/10
3150,3/4/10,382790, $66.60 ,L5NWN,6,3/4/10
3096,3/1/10,384031, $63.34 ,S3CQF,4,3/2/10
3103,3/1/10,384623, $19.08 ,EA5M8,12,3/3/10
3187,3/5/10,384698, $44.85 ,YJELM,15,3/8/10
3116,3/2/10,385388, $63.44 ,QRZFU,7,3/4/10
3117,3/2/10,385641, $14.89 ,LKS4A,9,3/3/10
3140,3/3/10,387360, $47.50 ,DAVWD,4,3/4/10
3145,3/4/10,388120, $28.79 ,FC7SM,15,3/5/10
3157,3/4/10,389345, $26.26 ,5VRJ4,5,3/5/10
3179,3/5/10,390162, $57.41 ,PM2TV,5,3/5/10
3184,3/5/10,390777, $5.17 ,6472Z,4,3/10/10
3185,3/5/10,390901, $17.77 ,9A6YV,9,3/10/10
3186,3/5/10,390953, $30.12 ,9PV89,18,3/8/10
3202,3/7/10,391715, $38.30 ,YV3V4,18,3/8/10
3220,3/8/10,393616, $60.02 ,AWNXG,15,3/8/10
3192,3/7/10,394290, $45.43 ,AKGQT,12,3/10/10
3193,3/7/10,394346, $14.21 ,2B47R,15,3/8/10
3207,3/8/10,395039, $34.62 ,H6E23,4,3/8/10
3231,3/8/10,396551, $127.28 ,9SBZ8,3,3/9/10
