ID,Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
F00077259,4097,1,0,3,20,40,0,2,1
F00077260,4097,1,1,3,60,58,0,2,0
F00077264,168,0,0,2,20,15,5,1,0
F00077266,257,0,0,2,35,24,1,2,0
F00077267,256,0,0,2,40,23,1,1,0
F00077268,283,0,0,2,20,26,5,1,0
F00077269,283,0,0,2,40,26,3,2,0
F00077270,312,0,0,2,20,,5,3,0
F00077272,312,0,0,2,60,22,12,2,0
F00077274,342,0,0,2,10,14,13,1,0
F00077276,342,0,0,2,20,16,13,3,0
F00077277,342,0,0,2,25,15,10,2,0
F00077278,375,0,0,2,10,15,6,2,0
F00077279,375,0,0,2,10,21,8,1,0
F00077280,375,0,0,2,20,15,14,2,0
F00077281,375,0,0,2,20,25,2,2,0
F00077283,375,0,0,2,40,,7,1,0
F00077284,410,0,0,2,10,20,5,2,0
F00077285,410,0,0,2,10,22,7,2,0
F00077286,410,0,0,2,20,28,2,1,0
F00077288,410,0,0,2,30,22,1,3,0
F00077289,410,0,0,2,40,28,7,2,0
F00077291,410,0,0,2,60,11,11,2,0
F00077292,448,0,0,2,5,24,6,2,0
F00077293,448,0,0,2,10,16,11,3,0
F00077295,448,0,0,2,20,,14,2,0
F00077296,448,0,0,2,20,12,14,2,0
F00077297,448,0,0,2,20,27,3,1,0
F00077301,448,0,0,2,40,,6,2,0
F00077303,448,0,0,2,60,15,14,3,0
F00077306,488,0,0,2,10,21,10,2,0
F00077309,488,0,0,2,20,19,12,1,0
F00077311,489,0,0,2,20,23,12,3,0
F00077314,488,0,0,2,20,33,4,2,0
F00077315,488,0,0,2,25,15,17,1,0
F00077316,488,0,0,2,30,29,2,3,0
F00077317,488,0,0,2,60,23,15,2,0
F00077320,531,0,0,2,15,13,15,2,0
F00077321,531,0,0,2,15,18,14,1,0
F00077322,531,0,0,2,15,20,8,1,0
F00077325,531,0,0,2,20,8,15,2,0
F00077326,531,0,0,2,20,16,18,2,0
F00077328,531,0,0,2,20,20,15,1,0
F00077329,531,0,0,2,20,22,6,1,0
F00077332,531,0,0,2,25,22,10,1,0
F00077333,531,0,0,2,30,17,13,2,0
F00077335,531,0,0,2,40,16,13,2,0
F00077336,531,0,0,2,40,17,9,1,0
F00077337,531,0,0,2,40,,4,2,0
F00077339,531,0,0,2,40,29,4,3,0
F00077341,531,0,0,2,45,16,18,1,0
F00077342,531,0,0,2,60,22,7,1,0
F00077343,531,0,0,2,60,,2,2,0
F00077344,577,0,0,2,5,31,1,1,0
F00077345,577,0,0,2,10,10,14,2,0
F00077346,577,0,0,2,10,10,19,2,0
F00077347,577,0,0,2,10,20,14,3,0
F00077348,577,0,0,2,15,11,19,2,0
F00077351,577,0,0,2,20,16,19,1,0
F00077353,577,0,0,2,20,,14,3,0
F00077359,577,0,0,2,40,15,15,1,0
F00077360,577,0,0,2,50,23,7,1,0
F00077361,577,0,0,2,50,,7,2,0
F00077362,577,0,0,2,60,29,8,2,0
F00077365,577,0,0,2,20,14,19,2,1
F00077367,625,0,0,2,5,34,2,3,0
F00077368,625,0,0,2,10,15,14,2,0
F00077369,625,0,0,2,10,,8,2,0
F00077370,626,0,0,2,15,22,15,2,0
F00077371,625,0,0,2,15,28,11,2,0
F00077372,626,0,0,2,20,13,20,2,0
F00077375,625,0,0,2,20,22,15,1,0
F00077377,625,0,0,2,20,26,5,1,0
F00077379,626,0,0,2,20,34,3,2,0
F00077384,626,0,0,2,40,,8,3,0
F00077385,626,0,0,2,45,30,5,2,0
F00077387,625,0,0,2,60,30,4,2,0
F00077388,625,0,0,2,60,,3,2,0
F00077391,677,0,0,2,15,10,17,2,0
F00077392,677,0,0,2,20,,16,2,0
F00077395,677,0,0,2,20,20,21,2,0
F00077396,677,0,0,2,20,21,6,1,0
F00077398,677,0,0,2,20,30,9,2,0
F00077400,677,0,0,2,30,17,17,3,0
F00077402,677,0,0,2,30,19,10,1,0
F00077403,677,0,0,2,30,,4,1,0
F00077404,677,0,0,2,40,10,20,2,0
F00077405,677,0,0,2,40,17,14,1,0
F00077407,677,0,0,2,40,23,18,1,0
F00077408,677,0,0,2,40,24,6,2,0
F00077409,677,0,0,2,40,30,2,1,0
F00077410,677,0,0,2,40,33,4,1,0
F00077411,677,0,0,2,40,37,1,2,0
F00077412,677,0,0,2,50,,13,3,0
F00077414,677,0,0,2,60,30,1,3,0
F00077415,677,0,0,2,80,22,12,2,0
F00077417,732,0,0,2,10,10,22,3,0
F00077418,731,0,0,2,10,14,22,2,0
F00077419,732,0,0,2,10,21,15,1,0
F00077420,732,0,0,2,10,30,2,1,0
F00077422,731,0,0,2,15,19,12,2,0
F00077423,732,0,0,2,15,25,12,2,0
F00077425,731,0,0,2,15,37,2,2,0
F00077427,732,0,0,2,20,17,14,1,0
F00077428,731,0,0,2,20,19,13,3,0
F00077429,731,0,0,2,20,21,15,3,0
F00077430,732,0,0,2,20,23,4,3,0
F00077431,732,0,0,2,20,23,12,2,0
F00077432,732,0,0,2,20,26,8,2,0
F00077433,732,0,0,2,20,28,0,3,0
F00077435,732,0,0,2,20,34,3,2,0
F00077436,732,0,0,2,25,23,13,3,0
F00077437,731,0,0,2,30,14,22,2,0
F00077438,732,0,0,2,30,25,3,2,0
F00077441,732,0,0,2,40,24,13,3,0
F00077442,732,0,0,2,40,27,2,1,0
F00077444,732,0,0,2,40,30,8,2,0
F00077445,732,0,0,2,50,20,12,2,0
F00077446,732,0,0,2,50,22,16,2,0
F00077447,731,0,0,2,55,30,10,1,0
F00077449,731,0,0,2,40,18,12,2,1
F00077451,789,0,0,2,10,30,7,1,0
F00077452,790,0,0,2,15,11,21,1,0
F00077453,789,0,0,2,15,,18,2,0
F00077454,790,0,0,2,15,22,12,1,0
F00077456,789,0,0,2,20,,4,3,0
F00077458,790,0,0,2,20,,8,1,0
F00077459,789,0,0,2,20,30,10,2,0
F00077462,789,0,0,2,30,21,17,2,0
F00077465,790,0,0,2,30,25,9,2,0
F00077467,789,0,0,2,40,22,16,2,0
F00077468,789,0,0,2,40,25,9,2,0
F00077470,789,0,0,2,40,29,11,3,0
F00077471,789,0,0,2,45,34,5,2,0
F00077473,790,0,0,2,50,32,1,2,0
F00077474,789,0,0,2,60,15,23,2,0
F00077478,789,0,0,2,20,,8,2,1
F00077479,851,0,0,2,10,25,14,2,0
F00077480,851,0,0,2,10,26,11,1,0
F00077481,851,0,0,2,15,24,12,1,0
F00077482,851,0,0,2,20,9,24,1,0
F00077484,851,0,0,2,20,14,16,1,0
F00077485,851,0,0,2,20,15,19,1,0
F00077489,851,0,0,2,20,32,1,3,0
F00077491,851,0,0,2,40,17,22,1,0
F00077493,850,0,0,2,40,32,6,2,0
F00077494,851,0,0,2,45,23,14,2,0
F00077495,851,0,0,2,50,,22,1,0
F00077496,851,0,0,2,60,21,18,1,0
F00077498,851,0,0,2,60,27,13,1,0
F00077499,851,0,0,2,60,34,5,2,0
F00077500,851,0,0,2,40,31,6,2,1
F00077502,916,0,0,2,20,19,18,2,0
F00077503,915,0,0,2,5,30,2,2,0
F00077504,915,0,0,2,5,43,2,1,0
F00077505,915,0,0,2,10,6,7,2,0
F00077506,915,0,0,2,10,11,25,2,0
F00077508,916,0,0,2,10,23,16,1,0
F00077509,915,0,0,2,10,36,3,1,0
F00077510,915,0,0,2,20,13,24,1,0
F00077513,916,0,0,2,20,27,14,3,0
F00077515,915,0,0,2,20,38,1,3,0
F00077517,916,0,0,2,25,14,21,2,0
F00077518,915,0,0,2,30,,15,3,0
F00077522,915,0,0,2,30,42,1,1,0
F00077526,916,0,0,2,40,14,23,2,0
F00077528,916,0,0,2,40,21,15,1,0
F00077529,915,0,0,2,40,23,15,2,0
F00077532,915,0,0,2,40,33,0,3,0
F00077533,915,0,0,2,50,,19,2,0
F00077536,984,0,0,2,15,17,19,1,0
F00077537,984,0,0,2,5,16,19,2,0
F00077538,984,0,0,2,5,25,16,3,0
F00077539,984,0,0,2,5,,4,3,0
F00077541,984,0,0,2,10,,26,2,0
F00077543,984,0,0,2,10,21,5,2,0
F00077544,984,0,0,2,10,31,9,3,0
F00077547,984,0,0,2,20,29,9,3,0
F00077548,984,0,0,2,20,34,3,2,0
F00077549,984,0,0,2,20,39,2,2,0
F00077550,984,0,0,2,20,43,3,2,0
F00077551,984,0,0,2,25,28,10,1,0
F00077553,984,0,0,2,30,16,22,3,0
F00077554,984,0,0,2,30,18,21,3,0
F00077555,984,0,0,2,30,19,23,2,0
F00077556,984,0,0,2,30,21,14,3,0
F00077557,984,0,0,2,30,28,7,2,0
F00077558,984,0,0,2,30,45,2,3,0
F00077560,984,0,0,2,40,9,23,2,0
F00077561,984,0,0,2,40,15,11,1,0
F00077562,984,0,0,2,40,15,21,3,0
F00077563,984,0,0,2,40,33,6,1,0
F00077564,984,0,0,2,40,38,1,2,0
F00077567,984,0,0,2,80,21,21,2,0
F00077568,984,0,0,2,40,30,11,3,1
F00077569,984,0,0,2,20,40,0,2,2
F00077572,1056,0,0,2,10,15,22,2,0
F00077574,1056,0,0,2,15,30,7,2,0
F00077576,1056,0,0,2,20,14,25,2,0
F00077577,1056,0,0,2,20,17,25,3,0
F00077578,1056,0,0,2,20,20,15,1,0
F00077580,1056,0,0,2,20,24,19,1,0
F00077581,1056,0,0,2,20,24,24,1,0
F00077582,1056,0,0,2,20,26,16,2,0
F00077583,1056,0,0,2,20,28,17,2,0
F00077587,1056,0,0,2,30,15,22,2,0
F00077589,1056,0,0,2,30,20,13,1,0
F00077591,1056,0,0,2,30,31,6,1,0
F00077592,1056,0,0,2,30,32,9,1,0
F00077593,1056,0,0,2,40,18,22,2,0
F00077594,1056,0,0,2,40,30,7,2,0
F00077595,1056,0,0,2,40,,1,1,0
F00077598,1056,0,0,2,70,24,13,2,0
F00077599,1056,0,0,2,20,24,8,1,1
F00077601,1056,0,0,2,15,30,11,2,1
F00077602,1056,0,0,2,40,32,5,1,1
F00077606,1132,0,0,2,10,18,22,1,0
F00077608,1132,0,0,2,10,25,12,3,0
F00077611,1132,0,0,2,20,5,28,1,0
F00077613,1132,0,0,2,20,19,17,3,0
F00077614,1132,0,0,2,20,37,9,2,0
F00077615,1132,0,0,2,20,46,2,1,0
F00077617,1132,0,0,2,25,35,3,1,0
F00077621,1132,0,0,2,35,16,23,2,0
F00077626,1132,0,0,2,40,40,6,1,0
F00077627,1132,0,0,2,50,11,27,3,0
F00077628,1132,0,0,2,50,31,12,3,0
F00077629,1132,0,0,2,60,16,24,2,0
F00077632,1132,0,0,2,60,24,15,2,0
F00077639,1132,0,0,2,10,,7,1,1
F00077640,1132,0,0,2,20,,18,1,1
F00077642,1132,0,0,2,20,,15,1,1
F00077643,1132,0,0,2,30,34,5,1,2
F00077645,1212,0,0,2,10,7,29,2,0
F00077647,1212,0,0,2,10,17,22,2,0
F00077648,1212,0,0,2,15,21,24,1,0
F00077650,1212,0,0,2,15,40,3,2,0
F00077654,1212,0,0,2,25,30,12,2,0
F00077659,1212,0,0,2,40,16,25,3,0
F00077660,1212,0,0,2,40,28,10,3,0
F00077666,1212,0,0,2,50,44,2,1,0
F00077669,1212,0,0,2,60,22,19,2,0
F00077670,1212,0,0,2,60,23,17,3,0
F00077672,1212,0,0,2,60,38,4,3,0
F00077673,1212,0,0,2,60,45,5,2,0
F00077676,1212,0,0,2,5,20,12,1,1
F00077677,1212,0,0,2,10,30,9,2,1
F00077678,1212,0,0,2,60,32,16,2,1
F00077679,1212,0,0,2,15,18,23,2,1
F00077680,1212,0,0,2,20,22,19,3,1
F00077681,1212,0,0,2,40,36,11,3,1
F00077682,1212,0,0,2,40,42,3,2,2
F00077683,1296,0,0,2,20,20,24,2,0
F00077684,1296,0,0,2,5,10,22,1,0
F00077685,1296,0,0,2,5,22,30,2,0
F00077686,1297,0,0,2,5,23,17,1,0
F00077688,1296,0,0,2,10,20,20,1,0
F00077689,1296,0,0,2,10,20,25,1,0
F00077692,1296,0,0,2,10,40,2,1,0
F00077693,1297,0,0,2,15,29,10,3,0
F00077695,1296,0,0,2,15,40,4,3,0
F00077697,1296,0,0,2,20,12,12,2,0
F00077701,1296,0,0,2,20,22,22,2,0
F00077702,1297,0,0,2,20,24,10,2,0
F00077705,1296,0,0,2,20,41,7,1,0
F00077707,1296,0,0,2,30,28,7,1,0
F00077711,1296,0,0,2,40,19,20,1,0
F00077714,1296,0,0,2,40,39,6,1,0
F00077716,1296,0,0,2,40,40,5,1,0
F00077718,1296,0,0,2,50,20,30,2,0
F00077724,1296,0,0,2,20,12,28,1,1
F00077726,1297,0,0,2,20,21,18,1,1
F00077727,1296,0,0,2,10,34,10,2,1
F00077728,1296,0,0,2,20,31,10,1,1
F00077729,1385,0,0,2,40,25,16,2,0
F00077731,1385,0,0,2,10,,1,1,0
F00077733,1385,0,0,2,15,27,12,2,0
F00077734,1385,0,0,2,15,33,16,2,0
F00077735,1385,0,0,2,20,,11,1,0
F00077736,1385,0,0,2,20,15,28,2,0
F00077737,1385,0,0,2,20,17,27,1,0
F00077739,1385,0,0,2,20,27,16,1,0
F00077740,1385,0,0,2,20,29,14,2,0
F00077741,1385,0,0,2,20,33,8,1,0
F00077743,1385,0,0,2,20,40,9,2,0
F00077744,1385,0,0,2,25,12,28,2,0
F00077747,1385,0,0,2,25,,8,1,0
F00077748,1385,0,0,2,30,15,21,2,0
F00077750,1385,0,0,2,30,28,15,1,0
F00077751,1385,0,0,2,30,29,15,2,0
F00077752,1385,0,0,2,30,32,15,2,0
F00077753,1385,0,0,2,40,26,26,1,0
F00077754,1385,0,0,2,40,34,7,3,0
F00077755,1385,0,0,2,40,35,4,2,0
F00077757,1385,0,0,2,40,37,9,2,0
F00077758,1385,0,0,2,40,42,6,3,0
F00077759,1385,0,0,2,40,43,2,1,0
F00077761,1385,0,0,2,60,21,19,2,0
F00077762,1385,0,0,2,60,40,0,3,0
F00077765,1385,0,0,2,40,25,19,2,1
F00077770,1385,0,0,2,20,50,2,1,2
F00077771,1385,0,0,2,60,42,4,2,2
F00077772,1478,0,0,2,10,22,22,2,0
F00077773,1478,0,0,2,10,26,6,2,0
F00077775,1478,0,0,2,15,,27,2,0
F00077778,1478,0,0,2,15,42,3,1,0
F00077779,1478,0,0,2,20,24,17,2,0
F00077782,1478,0,0,2,20,,16,3,0
F00077784,1478,0,0,2,20,34,11,2,0
F00077785,1478,0,0,2,20,38,8,2,0
F00077786,1478,0,0,2,20,42,7,3,0
F00077787,1478,0,0,2,25,25,20,3,0
F00077788,1478,0,0,2,25,27,12,2,0
F00077790,1478,0,0,2,25,33,3,3,0
F00077792,1478,0,0,2,30,35,9,1,0
F00077793,1478,0,0,2,35,12,30,3,0
F00077794,1478,0,0,2,40,10,31,2,0
F00077795,1478,0,0,2,40,31,11,2,0
F00077796,1478,0,0,2,40,35,8,1,0
F00077797,1478,0,0,2,40,42,8,1,0
F00077798,1478,0,0,2,50,14,27,2,0
F00077799,1478,0,0,2,50,19,21,3,0
F00077800,1478,0,0,2,60,19,22,1,0
F00077802,1478,0,0,2,60,34,12,2,0
F00077807,1478,0,0,2,20,34,8,2,1
F00077808,1478,0,0,2,40,36,17,2,1
F00077810,1478,0,0,2,20,16,30,3,1
F00077811,1478,0,0,2,60,30,18,1,1
F00077812,1478,0,0,2,25,30,12,2,1
F00077814,1576,0,0,2,5,27,23,2,0
F00077815,1576,0,0,2,10,9,33,1,0
F00077817,1575,0,0,2,10,15,7,2,0
F00077818,1575,0,0,2,10,26,19,2,0
F00077819,1576,0,0,2,10,45,2,2,0
F00077820,1576,0,0,2,15,13,33,2,0
F00077822,1575,0,0,2,15,27,15,1,0
F00077824,1576,0,0,2,20,15,30,2,0
F00077827,1576,0,0,2,20,19,22,1,0
F00077830,1575,0,0,2,20,26,25,1,0
F00077831,1575,0,0,2,20,27,15,2,0
F00077833,1576,0,0,2,20,39,2,1,0
F00077835,1576,0,0,2,20,45,3,2,0
F00077839,1576,0,0,2,30,32,13,2,0
F00077840,1576,0,0,2,35,20,28,2,0
F00077842,1576,0,0,2,40,21,23,1,0
F00077843,1575,0,0,2,40,27,13,2,0
F00077844,1575,0,0,2,40,28,21,2,0
F00077845,1576,0,0,2,40,32,20,1,0
F00077847,1575,0,0,2,40,,9,2,0
F00077848,1576,0,0,2,40,41,6,3,0
F00077849,1576,0,0,2,40,43,3,1,0
F00077851,1575,0,0,2,50,22,27,3,0
F00077852,1575,0,0,2,50,35,13,2,0
F00077853,1575,0,0,2,15,40,7,2,1
F00077856,1575,0,0,2,20,23,22,2,1
F00077857,1678,0,0,2,10,22,21,3,0
F00077859,1678,0,0,2,10,25,24,3,0
F00077863,1678,0,0,2,10,39,13,1,0
F00077864,1678,0,0,2,10,44,2,1,0
F00077866,1678,0,0,2,15,30,13,1,0
F00077867,1678,0,0,2,15,35,9,1,0
F00077870,1678,0,0,2,20,18,21,2,0
F00077873,1678,0,0,2,20,30,16,1,0
F00077875,1678,0,0,2,20,35,12,3,0
F00077876,1678,0,0,2,20,35,13,1,0
F00077877,1678,0,0,2,20,36,16,2,0
F00077878,1678,0,0,2,20,49,1,1,0
F00077879,1678,0,0,2,25,43,6,1,0
F00077880,1678,0,0,2,30,12,19,1,0
F00077881,1678,0,0,2,30,36,6,1,0
F00077884,1678,0,0,2,40,24,24,1,0
F00077886,1678,0,0,2,40,36,8,2,0
F00077888,1678,0,0,2,50,41,7,1,0
F00077889,1678,0,0,2,60,33,14,2,0
F00077890,1678,0,0,2,60,42,6,1,0
F00077891,1678,0,0,2,60,45,6,3,0
F00077892,1678,0,0,2,40,46,5,2,1
F00077893,1678,0,0,2,40,39,8,2,1
F00077895,1678,0,0,2,30,35,6,1,1
F00077896,1786,0,0,2,5,25,30,2,0
F00077897,1786,0,0,2,5,13,35,2,0
F00077898,1785,0,0,2,5,14,25,1,0
F00077901,1785,0,0,2,10,12,13,2,0
F00077903,1785,0,0,2,10,31,15,2,0
F00077906,1785,0,0,2,10,43,7,3,0
F00077907,1785,0,0,2,15,10,14,2,0
F00077909,1786,0,0,2,15,19,25,2,0
F00077910,1786,0,0,2,15,30,15,2,0
F00077913,1785,0,0,2,20,,27,2,0
F00077914,1785,0,0,2,20,25,17,3,0
F00077915,1785,0,0,2,20,25,20,2,0
F00077916,1786,0,0,2,20,26,25,2,0
F00077922,1785,0,0,2,20,33,4,2,0
F00077923,1786,0,0,2,20,33,9,3,0
F00077924,1785,0,0,2,20,38,10,1,0
F00077927,1785,0,0,2,30,,1,2,0
F00077928,1786,0,0,2,35,46,6,2,0
F00077934,1785,0,0,2,40,41,12,2,0
F00077936,1786,0,0,2,45,,13,1,0
F00077938,1785,0,0,2,50,22,30,2,0
F00077939,1786,0,0,2,50,28,19,1,0
F00077940,1785,0,0,2,60,18,25,2,0
F00077943,1785,0,0,2,20,15,35,2,1
F00077944,1786,0,0,2,25,45,7,2,1
F00077945,1785,0,0,2,35,36,13,2,1
F00077948,1786,0,0,2,20,12,27,2,1
F00077949,1785,0,0,2,20,42,5,3,1
F00077950,1785,0,0,2,30,27,26,3,1
F00077951,1898,0,0,2,5,15,31,2,0
F00077952,1898,0,0,2,5,37,17,2,0
F00077954,1898,0,0,2,10,14,32,1,0
F00077955,1898,0,0,2,10,25,23,2,0
F00077957,1898,0,0,2,10,28,21,1,0
F00077958,1898,0,0,2,10,28,22,2,0
F00077959,1898,0,0,2,10,30,0,1,0
F00077961,1898,0,0,2,10,40,15,2,0
F00077962,1898,0,0,2,10,46,4,2,0
F00077963,1898,0,0,2,15,10,16,2,0
F00077964,1898,0,0,2,15,24,24,1,0
F00077965,1898,0,0,2,15,25,13,1,0
F00077967,1898,0,0,2,20,10,35,2,0
F00077969,1898,0,0,2,20,20,27,2,0
F00077972,1898,0,0,2,20,27,21,1,0
F00077973,1898,0,0,2,20,30,6,3,0
F00077974,1898,0,0,2,20,40,0,2,0
F00077975,1898,0,0,2,20,,6,1,0
F00077977,1898,0,0,2,30,19,22,2,0
F00077980,1898,0,0,2,35,38,11,2,0
F00077983,1898,0,0,2,40,37,12,1,0
F00077984,1898,0,0,2,40,44,7,3,0
F00077988,1898,0,0,2,40,30,20,2,1
F00077990,1898,0,0,2,15,30,17,2,1
F00077991,1898,0,0,2,20,,26,1,1
F00077994,2016,0,0,2,40,10,37,2,0
F00077995,2015,0,0,2,5,25,7,1,0
F00077997,2016,0,0,2,10,15,22,2,0
F00077998,2015,0,0,2,10,17,25,3,0
F00078001,2015,0,0,2,10,30,9,1,0
F00078002,2015,0,0,2,10,46,2,1,0
F00078003,2016,0,0,2,15,34,20,1,0
F00078004,2016,0,0,2,15,38,13,3,0
F00078007,2015,0,0,2,20,27,23,1,0
F00078008,2015,0,0,2,20,27,25,3,0
F00078009,2016,0,0,2,20,,19,1,0
F00078012,2016,0,0,2,20,39,2,1,0
F00078013,2016,0,0,2,25,34,17,1,0
F00078016,2016,0,0,2,30,30,21,3,0
F00078017,2015,0,0,2,30,,15,2,0
F00078018,2015,0,0,2,30,40,5,2,0
F00078019,2015,0,0,2,30,47,3,2,0
F00078020,2015,0,0,2,40,19,25,1,0
F00078021,2015,0,0,2,40,22,25,1,0
F00078022,2015,0,0,2,40,27,15,1,0
F00078023,2015,0,0,2,40,40,11,1,0
F00078024,2015,0,0,2,60,,11,3,0
F00078026,2015,0,0,2,60,40,10,2,0
F00078027,2016,0,0,2,60,40,15,2,0
F00078029,2016,0,0,2,25,47,3,1,1
F00078030,2016,0,0,2,60,50,7,2,1
F00078031,2139,0,0,2,10,36,16,1,0
F00078032,2138,0,0,2,15,27,23,1,0
F00078033,2138,0,0,2,15,,1,3,0
F00078035,2138,0,0,2,20,20,8,2,0
F00078037,2139,0,0,2,20,30,13,2,0
F00078039,2139,0,0,2,20,36,10,2,0
F00078042,2139,0,0,2,20,44,8,1,0
F00078043,2138,0,0,2,25,29,1,2,0
F00078044,2139,0,0,2,25,34,18,3,0
F00078048,2138,0,0,2,30,43,11,3,0
F00078050,2138,0,0,2,40,12,38,1,0
F00078051,2139,0,0,2,40,29,18,2,0
F00078052,2138,0,0,2,40,36,16,2,0
F00078054,2138,0,0,2,40,41,13,2,0
F00078056,2139,0,0,2,60,25,25,2,0
F00078057,2138,0,0,2,60,30,17,1,0
F00078058,2139,0,0,2,60,50,2,2,0
F00078059,2138,0,0,2,60,,3,1,0
F00078060,2139,0,0,2,20,47,5,2,1
F00078062,2139,0,0,2,15,26,12,1,1
F00078067,2267,0,0,2,5,41,8,1,0
F00078069,2267,0,0,2,10,15,34,3,0
F00078070,2267,0,0,2,10,39,5,2,0
F00078071,2267,0,0,2,10,40,14,2,0
F00078073,2267,0,0,2,15,53,0,3,0
F00078076,2267,0,0,2,20,22,30,1,0
F00078077,2267,0,0,2,20,22,36,1,0
F00078078,2267,0,0,2,20,23,26,1,0
F00078079,2267,0,0,2,20,,20,2,0
F00078080,2267,0,0,2,20,36,16,2,0
F00078081,2267,0,0,2,20,38,14,2,0
F00078082,2267,0,0,2,20,43,13,2,0
F00078083,2267,0,0,2,20,,4,2,0
F00078086,2267,0,0,2,25,50,3,1,0
F00078088,2267,0,0,2,30,,9,2,0
F00078089,2267,0,0,2,35,30,21,3,0
F00078090,2267,0,0,2,40,25,11,2,0
F00078092,2267,0,0,2,40,28,25,2,0
F00078094,2267,0,0,2,40,36,17,2,0
F00078095,2267,0,0,2,40,40,12,2,0
F00078097,2267,0,0,2,50,41,1,2,0
F00078099,2267,0,0,2,60,15,29,3,0
F00078102,2267,0,0,2,60,50,4,1,0
F00078104,2267,0,0,2,5,15,24,2,1
F00078106,2267,0,0,2,15,25,17,3,1
F00078107,2267,0,0,2,60,38,13,3,1
F00078110,2267,0,0,2,25,50,5,2,1
F00078111,2267,0,0,2,20,35,20,3,1
F00078112,2267,0,0,2,20,38,14,1,1
F00078114,2267,0,0,2,20,50,9,2,1
F00078116,2401,0,0,2,5,19,34,1,0
F00078117,2401,0,0,2,5,25,30,2,0
F00078119,2402,0,0,2,10,10,38,2,0
F00078120,2402,0,0,2,10,15,30,2,0
F00078121,2401,0,0,2,15,8,38,2,0
F00078122,2401,0,0,2,15,15,28,1,0
F00078123,2401,0,0,2,15,,37,1,0
F00078127,2402,0,0,2,20,9,40,3,0
F00078128,2401,0,0,2,20,19,35,2,0
F00078129,2401,0,0,2,20,20,10,1,0
F00078131,2402,0,0,2,20,51,3,2,0
F00078132,2401,0,0,2,25,28,25,1,0
F00078134,2401,0,0,2,30,37,15,1,0
F00078137,2401,0,0,2,40,17,36,3,0
F00078138,2401,0,0,2,40,20,30,2,0
F00078139,2402,0,0,2,40,24,29,2,0
F00078141,2402,0,0,2,40,37,13,2,0
F00078144,2402,0,0,2,50,7,32,2,0
F00078147,2401,0,0,2,25,36,10,3,1
F00078148,2401,0,0,2,40,15,38,3,1
F00078149,2401,0,0,2,5,45,13,2,1
F00078150,2402,0,0,2,20,47,5,3,1
F00078151,2401,0,0,2,10,38,5,1,1
F00078152,2402,0,0,2,20,15,35,1,1
F00078153,2402,0,0,2,20,,28,2,1
F00078155,2542,0,0,2,10,12,41,2,0
F00078156,2541,0,0,2,10,43,12,1,0
F00078158,2542,0,0,2,20,20,30,1,0
F00078159,2542,0,0,2,20,23,30,1,0
F00078160,2541,0,0,2,20,26,28,1,0
F00078161,2542,0,0,2,20,35,17,1,0
F00078162,2542,0,0,2,20,46,4,2,0
F00078163,2541,0,0,2,20,46,11,1,0
F00078166,2541,0,0,2,25,43,7,2,0
F00078167,2541,0,0,2,30,11,30,3,0
F00078169,2541,0,0,2,30,,25,2,0
F00078170,2542,0,0,2,30,38,9,2,0
F00078172,2541,0,0,2,40,34,18,1,0
F00078173,2541,0,0,2,50,33,21,1,0
F00078174,2542,0,0,2,70,37,20,1,0
F00078175,2542,0,0,2,80,25,12,2,0
F00078177,2541,0,0,2,30,,7,2,1
F00078178,2541,0,0,2,40,55,6,2,1
F00078179,2541,0,0,2,10,17,37,2,1
F00078185,2688,0,0,2,15,35,10,1,0
F00078186,2688,0,0,2,15,35,19,1,0
F00078190,2688,0,0,2,20,22,34,3,0
F00078192,2688,0,0,2,20,33,21,2,0
F00078195,2688,0,0,2,30,43,17,2,0
F00078198,2688,0,0,2,40,38,10,3,0
F00078199,2688,0,0,2,40,43,8,1,0
F00078200,2687,0,0,2,60,31,20,2,0
F00078201,2688,0,0,2,60,48,8,2,0
F00078202,2688,0,0,2,20,38,20,2,1
F00078204,2687,0,0,2,20,28,30,2,1
F00078205,2688,0,0,2,20,30,24,2,1
F00078206,2688,0,0,2,10,42,12,2,1
F00078207,2687,0,0,2,20,35,16,2,1
F00078209,2840,0,0,2,5,40,18,2,0
F00078210,2840,0,0,2,10,20,13,2,0
F00078212,2840,0,0,2,10,39,13,1,0
F00078213,2840,0,0,2,15,26,27,2,0
F00078216,2840,0,0,2,20,31,21,1,0
F00078217,2840,0,0,2,20,38,18,1,0
F00078218,2840,0,0,2,20,42,13,3,0
F00078219,2840,0,0,2,20,50,5,2,0
F00078220,2840,0,0,2,30,15,33,1,0
F00078221,2840,0,0,2,40,,13,1,0
F00078222,2840,0,0,2,20,45,13,2,1
F00078225,2840,0,0,2,10,42,13,2,1
F00078227,2840,0,0,2,20,33,22,2,1
F00078228,2840,0,0,2,20,,8,3,1
F00078229,2840,0,0,2,20,28,30,1,1
F00078230,2840,0,0,2,20,55,3,2,2
F00078232,2999,0,0,2,5,19,34,1,0
F00078235,2999,0,0,2,10,13,41,3,0
F00078236,2999,0,0,2,10,15,24,2,0
F00078237,2999,0,0,2,10,38,20,2,0
F00078238,2999,0,0,2,15,22,36,2,0
F00078240,2999,0,0,2,20,21,34,2,0
F00078241,2999,0,0,2,20,23,33,2,0
